NUMERO_PROCESSO_COMPRA,URL_PORTAL_TRANSPARENCIA,DATA_CADASTRAMENTO_PROCESSO,OBJETO_PROCESSO,URL_DOCUMENTOS_PROCESSO,CODIGO_ORGAO_DEMANDANTE,ORGAO_DEMANDANTE,SITUACAO_PROCESSO,PROCEDIMENTO_CONTRATACAO,NUMERO_CONTRATO,URL_INTEGRA_CONTRATO,CODIGO_ORGAO_CONTRATO,ORGAO_CONTRATO,DATA_PUBLICACAO,INICIO_VIGENCIA,FIM_VIGENCIA,FIM_VIGENCIA_ATUALIZADA,CPF_CNPJ_CONTRATADO,CONTRATADO,PROCESSO_SEI,URL_PROCESSO_SEI,CODIGO_ITEM_MATERIAL_SERVICO,ITEM_MATERIAL_SERVICO,CODIGO_UNIDADE_ORCAMENTARIA,UNIDADE_ORCAMENTARIA,LINHA_FORNECIMENTO,CIDADE_ENTREGA,QUANTIDADE_HOMOLOGADA,VALOR_REFERENCIA_UNITARIO,VALOR_HOMOLOGADO_UNITARIO,VALOR_REFERENCIA,VALOR_HOMOLOGADO
1501561 000019/2020,NA,2020-04-08,"Aquisição de CARDIOVERSOR COM MARCAPASSO para atendimento de demanda da Secretaria de Estado da Saúde, visando equipar as unidades hospitalares envolvidas no atendimento e combate ao COVID-19.",https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=1501561&numero=19&ano=2020,1320,SECRETARIA DE ESTADO DA SAUDE,Concluído,Dispensa de Licitação,9245760,https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162606,1500,SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO,2020-04-10,2020-04-10,NA,2020-10-09,90.909.631/0001-10,INSTRAMED INDUSTRIA MEDICO HOSPITALAR LTDA,1500.01.0018434/2020-38,https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNd9wg_GxfQdO9kP9tLZDScOCbeAxVN_lV9hX4g3XPDsI,1649256,CARDIOVERSOR - COMPONENTES (1): COM MARCAPASSO; COMPONENTES (2): MODO DEA;,4291,FUNDO ESTADUAL DE SAUDE,"EQUIPAMENTO MEDICO-HOSPITALAR, COMPONENTES E ACESSORIOS",Contagem,60,23610,23610,1416600,1416600
1501561 000020/2020,NA,2020-04-09,"Aquisição de equipamentos medico Hospitalares, para atendimento a demanda de pandemia do COVID-19, no Estado de Minas Gerais.",https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=1501561&numero=20&ano=2020,1500,SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO,Concluído,Dispensa de Licitação,9245764,https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162607,1500,SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO,2020-04-10,2020-04-10,NA,2020-10-09,20.235.404/0001-71,DCB DISTRIBUIDORA CIRURGICA BRASILEIRA LTDA,1500.01.0019011/2020-76,https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNT3y2moQgKxLgOHoUUS13f0ir908xrj-QXK1zDd9TLD-,125245,MASCARA DESCARTAVEL - IDENTIFICACAO: CIRURGICA; FORMATO: RETANGULAR COM PREGAS; CAMADAS: 03 CAMADAS; MATERIA-PRIMA: FIBRA SINTETICA; GRAMATURA: MINIMA 40 G; FILTRO: COM FILTRO; TIPO FIXACAO: 4 TIRAS LATERAIS; AJUSTE NASAL: SIM; ESTERIL: NAO;,1501,SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO,"EQUIPAMENTO MEDICO-HOSPITALAR, COMPONENTES E ACESSORIOS",Belo Horizonte,635000,3.8245,3.8245,2428557.5,2428557.5
1501561 000020/2020,NA,2020-04-09,"Aquisição de equipamentos medico Hospitalares, para atendimento a demanda de pandemia do COVID-19, no Estado de Minas Gerais.",https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=1501561&numero=20&ano=2020,1500,SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO,Concluído,Dispensa de Licitação,9245764,https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162607,1500,SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO,2020-04-10,2020-04-10,NA,2020-10-09,20.235.404/0001-71,DCB DISTRIBUIDORA CIRURGICA BRASILEIRA LTDA,1500.01.0019011/2020-76,https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNT3y2moQgKxLgOHoUUS13f0ir908xrj-QXK1zDd9TLD-,125628,MASCARA DESCARTAVEL - IDENTIFICACAO: N 95; FORMATO: CONCHA OU DOBRAVEL; CAMADAS: 4 CAMADAS; MATERIA-PRIMA: FIBRA SINTETICA; GRAMATURA: NAO APLICAVEL; FILTRO: FILTRO PFF2; TIPO FIXACAO: ELASTICO; AJUSTE NASAL: SIM; ESTERIL: NAO;,1501,SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO,"EQUIPAMENTO MEDICO-HOSPITALAR, COMPONENTES E ACESSORIOS",Belo Horizonte,50000,15.01,15.01,750500,750500
1501561 000020/2020,NA,2020-04-09,"Aquisição de equipamentos medico Hospitalares, para atendimento a demanda de pandemia do COVID-19, no Estado de Minas Gerais.",https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=1501561&numero=20&ano=2020,1500,SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO,Concluído,Dispensa de Licitação,9245764,https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162607,1500,SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO,2020-04-10,2020-04-10,NA,2020-10-09,20.235.404/0001-71,DCB DISTRIBUIDORA CIRURGICA BRASILEIRA LTDA,1500.01.0019011/2020-76,https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNT3y2moQgKxLgOHoUUS13f0ir908xrj-QXK1zDd9TLD-,238392,"TOUCA DESCARTAVEL - MATERIA-PRIMA: NAO TECIDO, 100% POLIPROPILENO; TIPO: DESCARTAVEL; GRAMATURA: 20 A 30 G; MODELO: SANFONADA, COM ELASTICO; COR: CONFORME SOLICITADO PELO ORGAO/ENTIDADE; APRESENTACAO: PACOTE 100 UN;",1501,SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO,"EQUIPAMENTO MEDICO-HOSPITALAR, COMPONENTES E ACESSORIOS",Belo Horizonte,1000000,0.2245,0.2245,224500,224500
1501561 000020/2020,NA,2020-04-09,"Aquisição de equipamentos medico Hospitalares, para atendimento a demanda de pandemia do COVID-19, no Estado de Minas Gerais.",https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=1501561&numero=20&ano=2020,1500,SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO,Concluído,Dispensa de Licitação,9245764,https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162607,1500,SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO,2020-04-10,2020-04-10,NA,2020-10-09,20.235.404/0001-71,DCB DISTRIBUIDORA CIRURGICA BRASILEIRA LTDA,1500.01.0019011/2020-76,https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNT3y2moQgKxLgOHoUUS13f0ir908xrj-QXK1zDd9TLD-,765007,"AVENTAL PARA USO MEDICO/ODONTOLOGICO - TIPO: DESCARTAVEL, MANGA LONGA COM ELASTICO NO PUNHO; MATERIA-PRIMA: POLIPROPILENO; GRAMATURA/COMPOSICAO: 40 G/M QUADRADO; COMPRIMENTO: 110CM COMPRIMENTO APROXIMADAMENTE;",1501,SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO,"EQUIPAMENTO MEDICO-HOSPITALAR, COMPONENTES E ACESSORIOS",Belo Horizonte,50000,15.87,15.87,793500,793500
1501561 000020/2020,NA,2020-04-09,"Aquisição de equipamentos medico Hospitalares, para atendimento a demanda de pandemia do COVID-19, no Estado de Minas Gerais.",https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=1501561&numero=20&ano=2020,1500,SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO,Concluído,Dispensa de Licitação,9245764,https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162607,1500,SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO,2020-04-10,2020-04-10,NA,2020-10-09,20.235.404/0001-71,DCB DISTRIBUIDORA CIRURGICA BRASILEIRA LTDA,1500.01.0019011/2020-76,https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNT3y2moQgKxLgOHoUUS13f0ir908xrj-QXK1zDd9TLD-,1672584,LUVA DESCARTAVEL PROCEDIMENTOS NAO CIRURGICOS - COMPOSICAO: LATEX DE BORRACHA NATURAL; TAMANHO: P; PO: BIOABSORVIVEL; FORMATO: AMBIDESTRA; TEXTURA: LISA; APRESENTACAO: EMBALAGEM 100 UNIDADES;,1501,SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO,"EQUIPAMENTOS,COMPONENTES E ACESSORIOS PARA PROTECAO INDIVIDUAL - EPI",Belo Horizonte,10000,31.75,31.75,317500,317500
1501561 000020/2020,NA,2020-04-09,"Aquisição de equipamentos medico Hospitalares, para atendimento a demanda de pandemia do COVID-19, no Estado de Minas Gerais.",https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=1501561&numero=20&ano=2020,1500,SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO,Concluído,Dispensa de Licitação,9245764,https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162607,1500,SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO,2020-04-10,2020-04-10,NA,2020-10-09,20.235.404/0001-71,DCB DISTRIBUIDORA CIRURGICA BRASILEIRA LTDA,1500.01.0019011/2020-76,https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNT3y2moQgKxLgOHoUUS13f0ir908xrj-QXK1zDd9TLD-,1672592,LUVA DESCARTAVEL PROCEDIMENTOS NAO CIRURGICOS - COMPOSICAO: LATEX DE BORRACHA NATURAL; TAMANHO: M; PO: BIOABSORVIVEL; FORMATO: AMBIDESTRA; TEXTURA: LISA; APRESENTACAO: EMBALAGEM 100 UNIDADES;,1501,SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO,"EQUIPAMENTOS,COMPONENTES E ACESSORIOS PARA PROTECAO INDIVIDUAL - EPI",Belo Horizonte,10000,31.75,31.75,317500,317500
1501561 000020/2020,NA,2020-04-09,"Aquisição de equipamentos medico Hospitalares, para atendimento a demanda de pandemia do COVID-19, no Estado de Minas Gerais.",https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=1501561&numero=20&ano=2020,1500,SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO,Concluído,Dispensa de Licitação,9245764,https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162607,1500,SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO,2020-04-10,2020-04-10,NA,2020-10-09,20.235.404/0001-71,DCB DISTRIBUIDORA CIRURGICA BRASILEIRA LTDA,1500.01.0019011/2020-76,https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNT3y2moQgKxLgOHoUUS13f0ir908xrj-QXK1zDd9TLD-,1672606,LUVA DESCARTAVEL PROCEDIMENTOS NAO CIRURGICOS - COMPOSICAO: LATEX DE BORRACHA NATURAL; ESTERIL: NAO; TAMANHO: G; PO: BIOABSORVIVEL; FORMATO: AMBIDESTRA; TEXTURA: LISA; APRESENTACAO: EMBALAGEM 100 UNIDADES;,1501,SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO,"EQUIPAMENTOS,COMPONENTES E ACESSORIOS PARA PROTECAO INDIVIDUAL - EPI",Belo Horizonte,10000,31.75,31.75,317500,317500
1501561 000021/2020,NA,2020-04-09,"Aquisição de Cardioversores para atendimento a pandemia do COVID-19, no Estado deinas Gerais.",https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=1501561&numero=21&ano=2020,1320,SECRETARIA DE ESTADO DA SAUDE,Concluído,Dispensa de Licitação,9245766,https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162597,1320,SECRETARIA DE ESTADO DA SAUDE,2020-04-14,2020-04-14,NA,2020-10-13,03.620.716/0001-80,CMOS DRAKE DO NORDESTE S.A,1500.01.0019103/2020-17,https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNQyKQ2LN1E2Z105Gh8X_iVewj7W1Y5VyCcpPXR2vacCn,1649256,CARDIOVERSOR - COMPONENTES (1): COM MARCAPASSO; COMPONENTES (2): MODO DEA;,4291,FUNDO ESTADUAL DE SAUDE,"EQUIPAMENTO MEDICO-HOSPITALAR, COMPONENTES E ACESSORIOS",Contagem,100,21274,21274,2127400,2127400
1501561 000022/2020,NA,2020-04-13,"Aquisição de Aparelhos respiratórios para atendimento a demanda de pandemia do COVID-19, no Estado de Minas Gerais.",https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=1501561&numero=22&ano=2020,1320,SECRETARIA DE ESTADO DA SAUDE,Concluído,Dispensa de Licitação,9245781,https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162614,1320,SECRETARIA DE ESTADO DA SAUDE,2020-04-16,2020-04-16,NA,2020-10-15,10.444.624/0001-51,SISNAC PRODUTOS PARA SAUDE LTDA,1500.01.0018532/2020-11,https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNYX2MPf1EaoBsxrQA32QUq0yeoMRnBBShIM3PTB1Jn3l,1734423,MONITOR MULTIPARAMETROS - IDENTIFICACAO: MONITORACAO DE SINAIS VITAIS; PARAMETROS: ECG/ SPO2/ PNI/ TEMP/ PI / ETCO2 / CONECTIVIDADE; APLICACAO: MONITORACAO DE PACIENTE ADULTO E PEDIATRICO;,4291,FUNDO ESTADUAL DE SAUDE,"EQUIPAMENTO MEDICO-HOSPITALAR, COMPONENTES E ACESSORIOS",Contagem,160,20406.25,20406.25,3265000,3265000
1501561 000023/2020,http://www.transparencia.mg.gov.br/compras-e-patrimonio/compras-e-contratos/comprasecontratos-procedimento/3/2020/01-03-2020/22-05-2020/1831008/0/0/30348/0/0/0/0/10733/65320034/10036/125628/322363/1501561000023-2020,2020-04-14,"Aquisição de Máscaras N95 para atendimento a pandemia do COVID-19, no Estado de Minas Gerais.",https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=1501561&numero=23&ano=2020,2270,FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS,Concluído,Dispensa de Licitação,0,NA,NA,NA,NA,NA,NA,NA,14.707.364/0001-10,XCMG BRASIL INDUSTRIA LTDA,1500.01.0019377/2020-88,https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNSjws8--_G4k2QvBfMLiDt9aYR5v-JFbxMvocMhiYnmr,125628,MASCARA DESCARTAVEL - IDENTIFICACAO: N 95; FORMATO: CONCHA OU DOBRAVEL; CAMADAS: 4 CAMADAS; MATERIA-PRIMA: FIBRA SINTETICA; GRAMATURA: NAO APLICAVEL; FILTRO: FILTRO PFF2; TIPO FIXACAO: ELASTICO; AJUSTE NASAL: SIM; ESTERIL: NAO;,2271,FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS,"EQUIPAMENTO MEDICO-HOSPITALAR, COMPONENTES E ACESSORIOS",MINAS GERAIS,423553,14.9,14.9,6310939.7,6310939.7
1501561 000024/2020,http://www.transparencia.mg.gov.br/compras-e-patrimonio/compras-e-contratos/comprasecontratos-procedimento/2/2020/01-03-2020/22-05-2020/1831065/2/0/0/0/0/0/0/21609/84950013/170586/1672592/322509/1501561000024-2020,2020-04-15,"Aquisição de Luvas, para atendimento a demanda de Pandemia do COVID-19, no Estado de Minas Gerais.",https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=1501561&numero=24&ano=2020,1500,SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO,Concluído,Dispensa de Licitação,0,NA,NA,NA,NA,NA,NA,NA,52.202.744/0001-92,Nacional Comercial Hospitalar S.A,1500.01.0019842/2020-46,https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNQ-7S4HdtuZ2tRT2ihh0Mc2TMrlTYKlrSUALbpTWdDIL,1672584,LUVA DESCARTAVEL PROCEDIMENTOS NAO CIRURGICOS - COMPOSICAO: LATEX DE BORRACHA NATURAL; TAMANHO: P; PO: BIOABSORVIVEL; FORMATO: AMBIDESTRA; TEXTURA: LISA; APRESENTACAO: EMBALAGEM 100 UNIDADES;,1501,SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO,"EQUIPAMENTOS,COMPONENTES E ACESSORIOS PARA PROTECAO INDIVIDUAL - EPI",Belo Horizonte,4500,34.7,34.7,156150,156150
1501561 000024/2020,http://www.transparencia.mg.gov.br/compras-e-patrimonio/compras-e-contratos/comprasecontratos-procedimento/2/2020/01-03-2020/22-05-2020/1831065/2/0/0/0/0/0/0/21609/84950013/170586/1672592/322509/1501561000024-2020,2020-04-15,"Aquisição de Luvas, para atendimento a demanda de Pandemia do COVID-19, no Estado de Minas Gerais.",https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=1501561&numero=24&ano=2020,1500,SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO,Concluído,Dispensa de Licitação,0,NA,NA,NA,NA,NA,NA,NA,52.202.744/0001-92,Nacional Comercial Hospitalar S.A,1500.01.0019842/2020-46,https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNQ-7S4HdtuZ2tRT2ihh0Mc2TMrlTYKlrSUALbpTWdDIL,1672592,LUVA DESCARTAVEL PROCEDIMENTOS NAO CIRURGICOS - COMPOSICAO: LATEX DE BORRACHA NATURAL; TAMANHO: M; PO: BIOABSORVIVEL; FORMATO: AMBIDESTRA; TEXTURA: LISA; APRESENTACAO: EMBALAGEM 100 UNIDADES;,1501,SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO,"EQUIPAMENTOS,COMPONENTES E ACESSORIOS PARA PROTECAO INDIVIDUAL - EPI",Belo Horizonte,10000,34.7,34.7,347000,347000
1501561 000024/2020,http://www.transparencia.mg.gov.br/compras-e-patrimonio/compras-e-contratos/comprasecontratos-procedimento/2/2020/01-03-2020/22-05-2020/1831065/2/0/0/0/0/0/0/21609/84950013/170586/1672592/322509/1501561000024-2020,2020-04-15,"Aquisição de Luvas, para atendimento a demanda de Pandemia do COVID-19, no Estado de Minas Gerais.",https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=1501561&numero=24&ano=2020,1500,SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO,Concluído,Dispensa de Licitação,0,NA,NA,NA,NA,NA,NA,NA,52.202.744/0001-92,Nacional Comercial Hospitalar S.A,1500.01.0019842/2020-46,https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNQ-7S4HdtuZ2tRT2ihh0Mc2TMrlTYKlrSUALbpTWdDIL,1672606,LUVA DESCARTAVEL PROCEDIMENTOS NAO CIRURGICOS - COMPOSICAO: LATEX DE BORRACHA NATURAL; ESTERIL: NAO; TAMANHO: G; PO: BIOABSORVIVEL; FORMATO: AMBIDESTRA; TEXTURA: LISA; APRESENTACAO: EMBALAGEM 100 UNIDADES;,1501,SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO,"EQUIPAMENTOS,COMPONENTES E ACESSORIOS PARA PROTECAO INDIVIDUAL - EPI",Belo Horizonte,2000,34.7,34.7,69400,69400
1501561 000025/2020,NA,2020-04-17,"Aquisição emergencial de Equipamentos para Proteção Individual, visando equipar e proteger os profissionais envolvidos no atendimento  e combate à pandemia do COVID-19 no do Estado de Minas Gerais.",https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=1501561&numero=25&ano=2020,1500,SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO,Concluído,Dispensa de Licitação,9246004,https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162676,1500,SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO,2020-04-23,2020-04-23,NA,2020-10-22,20.235.404/0001-71,DCB DISTRIBUIDORA CIRURGICA BRASILEIRA LTDA,1500.01.0020051/2020-29,https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNT5QG9edZ9qFcWAIHB4XPUqvNgI1GZ9_NTCAJyo1S4jb,125628,MASCARA DESCARTAVEL - IDENTIFICACAO: N 95; FORMATO: CONCHA OU DOBRAVEL; CAMADAS: 4 CAMADAS; MATERIA-PRIMA: FIBRA SINTETICA; GRAMATURA: NAO APLICAVEL; FILTRO: FILTRO PFF2; TIPO FIXACAO: ELASTICO; AJUSTE NASAL: SIM; ESTERIL: NAO;,1501,SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO,"EQUIPAMENTO MEDICO-HOSPITALAR, COMPONENTES E ACESSORIOS",Belo Horizonte,500000,14.7,14.7,7350000,7350000
1501561 000026/2020,NA,2020-04-17,"Aquisição de máscaras descartáveis, para atendimento a demanda de pandemia do COVID-19, no Estado e Minas Gerais.",https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=1501561&numero=26&ano=2020,1500,SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO,Concluído,Dispensa de Licitação,9246005,https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162677,1500,SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO,2020-04-23,2020-04-23,NA,2020-10-22,14.707.364/0001-10,XCMG BRASIL INDUSTRIA LTDA,1500.01.0020336/2020-94,https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNfPhIMOlq1KvViQ9Y5z_UX5Az8xDi1-K1mNgYgrN0YQE,125245,MASCARA DESCARTAVEL - IDENTIFICACAO: CIRURGICA; FORMATO: RETANGULAR COM PREGAS; CAMADAS: 03 CAMADAS; MATERIA-PRIMA: FIBRA SINTETICA; GRAMATURA: MINIMA 40 G; FILTRO: COM FILTRO; TIPO FIXACAO: 4 TIRAS LATERAIS; AJUSTE NASAL: SIM; ESTERIL: NAO;,1501,SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO,"EQUIPAMENTO MEDICO-HOSPITALAR, COMPONENTES E ACESSORIOS",Belo Horizonte,3000000,2.74,2.74,8220000,8220000
1501561 000026/2020,NA,2020-04-17,"Aquisição de máscaras descartáveis, para atendimento a demanda de pandemia do COVID-19, no Estado e Minas Gerais.",https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=1501561&numero=26&ano=2020,1500,SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO,Concluído,Dispensa de Licitação,9246005,https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162677,1500,SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO,2020-04-23,2020-04-23,NA,2020-10-22,14.707.364/0001-10,XCMG BRASIL INDUSTRIA LTDA,1500.01.0020336/2020-94,https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNfPhIMOlq1KvViQ9Y5z_UX5Az8xDi1-K1mNgYgrN0YQE,125245,MASCARA DESCARTAVEL - IDENTIFICACAO: CIRURGICA; FORMATO: RETANGULAR COM PREGAS; CAMADAS: 03 CAMADAS; MATERIA-PRIMA: FIBRA SINTETICA; GRAMATURA: MINIMA 40 G; FILTRO: COM FILTRO; TIPO FIXACAO: 4 TIRAS LATERAIS; AJUSTE NASAL: SIM; ESTERIL: NAO;,1501,SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO,NÃO SE APLICA,Belo Horizonte,0,2.74,2.74,0,0
